customer_id,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,cluster
C285223,111,1,7502,1,1,4,114,6,2
C285226,122,1,20.92,1,1,1,111,3,0
C285235,765,1,7502,1,1,4,114,6,2
C285238,262,1,60.6,1,1,1,111,3,0
C285240,490,1,35.84,1,1,1,111,3,0
C285241,249,1,5401.53,1,1,4,114,6,2
C285243,28,1,4801.28,4,1,4,414,9,2
C285257,29,1,5.23,4,1,1,411,6,0
C285259,642,1,7502,1,1,4,114,6,2
C285261,719,1,35.84,1,1,1,111,3,0
C285268,8,1,130.75,4,1,2,412,7,0
C285270,111,1,136.35,1,1,2,112,4,0
C285272,110,1,573.44,1,1,3,113,5,0
C285274,385,1,15004.25,1,1,4,114,6,1
C285275,643,1,1016.5,1,1,4,114,6,0
C285276,212,1,16800,1,1,4,114,6,1
C285280,21,1,4801.28,4,1,4,414,9,2
C285285,458,1,16800,1,1,4,114,6,1
C285286,140,1,1200.32,1,1,4,114,6,0
C285288,643,1,4801.28,1,1,4,114,6,2
C285291,551,1,2700.72,1,1,4,114,6,0
C285293,616,1,300.08,1,1,2,112,4,0
C285298,136,1,1200.32,1,1,4,114,6,0
C285303,644,1,47.07,1,1,1,111,3,0
C285305,566,1,4801.28,1,1,4,114,6,2
C285315,270,1,300.08,1,1,2,112,4,0
C285316,475,1,130.75,1,1,2,112,4,0
C285320,375,1,1050,1,1,4,114,6,0
C285334,618,1,2400.68,1,1,4,114,6,0
C285335,774,1,40.66,1,1,1,111,3,0
C285349,662,1,365.94,1,1,2,112,4,0
C285350,729,1,130.75,1,1,2,112,4,0
C285353,686,1,7502,1,1,4,114,6,2
C285360,102,1,60.6,1,1,1,111,3,0
C285363,715,1,1200.32,1,1,4,114,6,0
C285369,783,1,16800,1,1,4,114,6,1
C285379,647,1,47.07,1,1,1,111,3,0
C285380,432,1,162.64,1,1,2,112,4,0
C285384,555,1,1050,1,1,4,114,6,0
C285385,193,1,136.35,1,1,2,112,4,0
C285393,478,1,600.17,1,1,3,113,5,0
C285399,364,1,293.25,1,1,2,112,4,0
C285400,580,1,2700.72,1,1,4,114,6,0
C285402,265,1,15004.25,1,1,4,114,6,1
C285403,519,1,9602.72,1,1,4,114,6,2
C285408,271,1,1016.5,1,1,4,114,6,0
C285410,547,1,1200.32,1,1,4,114,6,0
C285417,693,1,83.68,1,1,1,111,3,0
C285420,124,1,35.84,1,1,1,111,3,0
C285422,220,1,300.08,1,1,2,112,4,0
C285424,238,1,26250,1,1,4,114,6,1
C285432,313,1,5401.53,1,1,4,114,6,2
C285433,449,1,47.07,1,1,1,111,3,0
C285434,206,1,40.66,1,1,1,111,3,0
C285436,587,1,1200.32,1,1,4,114,6,0
C285438,223,1,4801.28,1,1,4,114,6,2
C285439,766,1,2400.68,1,1,4,114,6,0
C285440,632,1,4200,1,1,4,114,6,2
C285444,537,1,47.07,1,1,1,111,3,0
C285445,494,1,5.23,1,1,1,111,3,0
C285450,118,1,40.66,1,1,1,111,3,0
C285451,644,1,83.68,1,1,1,111,3,0
C285452,204,1,650.56,1,1,3,113,5,0
C285453,441,1,365.94,1,1,2,112,4,0
C285454,696,1,9602.72,1,1,4,114,6,2
C285457,47,1,2700.72,3,1,4,314,8,0
C285459,80,1,1200.32,2,1,4,214,7,0
C285462,295,1,162.64,1,1,2,112,4,0
C285466,509,1,300.08,1,1,2,112,4,0
C285467,164,1,4801.28,1,1,4,114,6,2
C285474,146,1,15.15,1,1,1,111,3,0
C285476,361,1,1200.32,1,1,4,114,6,0
C285480,152,1,9450,1,1,4,114,6,2
C285484,720,1,5401.53,1,1,4,114,6,2
C285487,452,1,15004.25,1,1,4,114,6,1
C285489,91,1,365.94,1,1,2,112,4,0
C285494,398,1,143.36,1,1,2,112,4,0
C285495,8,1,15.15,4,1,1,411,6,0
C285499,146,1,322.56,1,1,2,112,4,0
C285500,562,1,1050,1,1,4,114,6,0
C285504,704,1,15004.25,1,1,4,114,6,1
C285509,110,1,130.75,1,1,2,112,4,0
C285513,541,1,7502,1,1,4,114,6,2
C285518,397,1,4801.28,1,1,4,114,6,2
C285523,721,1,1200.32,1,1,4,114,6,0
C285536,647,1,300.08,1,1,2,112,4,0
C285537,98,1,1016.5,1,1,4,114,6,0
C285543,475,1,60.6,1,1,1,111,3,0
C285545,231,1,162.64,1,1,2,112,4,0
C285547,238,1,15004.25,1,1,4,114,6,1
C285550,45,1,365.94,3,1,2,312,6,0
C285554,382,1,4801.28,1,1,4,114,6,2
C285555,68,1,15004.25,2,1,4,214,7,1
C285559,19,1,9602.72,4,1,4,414,9,2
C285564,611,1,300.08,1,1,2,112,4,0
C285569,624,1,4801.28,1,1,4,114,6,2
C285573,348,1,4801.28,1,1,4,114,6,2
C285574,217,1,105.57,1,1,2,112,4,0
C285578,181,1,40.66,1,1,1,111,3,0
C285581,430,1,365.94,1,1,2,112,4,0
C285585,769,1,2700.72,1,1,4,114,6,0
C285587,759,1,300.08,1,1,2,112,4,0
C285588,404,1,322.56,1,1,2,112,4,0
C285592,586,1,20.92,1,1,1,111,3,0
C285595,275,1,300.08,1,1,2,112,4,0
C285598,472,1,5.23,1,1,1,111,3,0
C285599,150,1,47.07,1,1,1,111,3,0
C285600,732,1,896,1,1,3,113,5,0
C285604,170,1,7502,1,1,4,114,6,2
C285607,686,1,40.66,1,1,1,111,3,0
C285608,223,1,9602.72,1,1,4,114,6,2
C285609,112,1,242.4,1,1,2,112,4,0
C285610,12,1,600.17,4,1,3,413,8,0
C285626,120,1,300.08,1,1,2,112,4,0
C285630,181,1,40.66,1,1,1,111,3,0
C285638,194,1,300.08,1,1,2,112,4,0
C285640,466,1,47.07,1,1,1,111,3,0
C285644,575,1,4801.28,1,1,4,114,6,2
C285652,3,1,9602.72,4,1,4,414,9,2
C285655,41,1,7502,3,1,4,314,8,2
C285656,345,1,573.44,1,1,3,113,5,0
C285659,776,1,9602.72,1,1,4,114,6,2
C285674,618,1,15004.25,1,1,4,114,6,1
C285676,727,1,130.75,1,1,2,112,4,0
C285682,635,1,15.15,1,1,1,111,3,0
C285683,580,1,20.92,1,1,1,111,3,0
C285684,471,1,300.08,1,1,2,112,4,0
C285685,554,1,20.92,1,1,1,111,3,0
C285691,201,1,7502,1,1,4,114,6,2
C285702,15,1,46.92,4,1,1,411,6,0
C285706,211,1,2400.68,1,1,4,114,6,0
C285707,60,1,83.68,3,1,1,311,5,0
C285714,408,1,15004.25,1,1,4,114,6,1
C285715,573,1,7502,1,1,4,114,6,2
C285721,459,1,40.66,1,1,1,111,3,0
C285723,779,1,16800,1,1,4,114,6,1
C285727,36,1,573.44,3,1,3,313,7,0
C285728,151,1,1200.32,1,1,4,114,6,0
C285730,60,1,187.68,3,1,2,312,6,0
C285731,497,1,322.56,1,1,2,112,4,0
C285734,358,1,896,1,1,3,113,5,0
C285737,251,1,4200,1,1,4,114,6,2
C285738,112,1,143.36,1,1,2,112,4,0
C285743,178,1,15004.25,1,1,4,114,6,1
C285744,392,1,4801.28,1,1,4,114,6,2
C285745,255,1,5401.53,1,1,4,114,6,2
C285746,175,1,600.17,1,1,3,113,5,0
C285747,184,1,2700.72,1,1,4,114,6,0
C285753,63,1,300.08,2,1,2,212,5,0
C285756,242,1,5.23,1,1,1,111,3,0
C285764,748,1,365.94,1,1,2,112,4,0
C285768,614,1,16800,1,1,4,114,6,1
C285770,361,1,130.75,1,1,2,112,4,0
C285779,188,1,35.84,1,1,1,111,3,0
C285783,625,1,1200.32,1,1,4,114,6,0
C285790,563,1,143.36,1,1,2,112,4,0
C285791,26,1,143.36,4,1,2,412,7,0
C285794,174,1,300.08,1,1,2,112,4,0
C285795,196,1,365.94,1,1,2,112,4,0
C285796,467,1,20.92,1,1,1,111,3,0
C285797,329,1,1050,1,1,4,114,6,0
C285801,345,1,300.08,1,1,2,112,4,0
C285803,314,1,242.4,1,1,2,112,4,0
C285804,588,1,35.84,1,1,1,111,3,0
C285807,723,1,2700.72,1,1,4,114,6,0
C285814,160,1,242.4,1,1,2,112,4,0
C285817,595,1,130.75,1,1,2,112,4,0
C285818,244,1,4200,1,1,4,114,6,2
C285819,692,1,300.08,1,1,2,112,4,0
C285820,658,1,650.56,1,1,3,113,5,0
C285823,456,1,83.68,1,1,1,111,3,0
C285824,467,1,47.07,1,1,1,111,3,0
C285829,271,1,896,1,1,3,113,5,0
C285833,488,1,143.36,1,1,2,112,4,0
C285839,507,1,1200.32,1,1,4,114,6,0
C285843,598,1,4200,1,1,4,114,6,2
C285846,101,1,136.35,1,1,2,112,4,0
C285848,221,1,2400.68,1,1,4,114,6,0
C285853,702,1,47.07,1,1,1,111,3,0
C285855,90,1,47.07,2,1,1,211,4,0
C285859,176,1,136.35,1,1,2,112,4,0
C285860,9,1,322.56,4,1,2,412,7,0
C285861,578,1,130.75,1,1,2,112,4,0
C285871,382,1,4801.28,1,1,4,114,6,2
C285875,50,1,365.94,3,1,2,312,6,0
C285880,618,1,47.07,1,1,1,111,3,0
C285882,45,1,1200.32,3,1,4,314,8,0
C285883,450,1,300.08,1,1,2,112,4,0
C285884,176,1,5.23,1,1,1,111,3,0
C285888,763,1,9450,1,1,4,114,6,2
C285894,69,1,322.56,2,1,2,212,5,0
C285895,703,1,47.07,1,1,1,111,3,0
C285898,737,1,4801.28,1,1,4,114,6,2
C285899,473,1,1016.5,1,1,4,114,6,0
C285900,497,1,15004.25,1,1,4,114,6,1
C285901,405,1,20.92,1,1,1,111,3,0
C285904,250,1,60.6,1,1,1,111,3,0
C285905,408,1,573.44,1,1,3,113,5,0
C285908,474,1,2400.68,1,1,4,114,6,0
C285909,737,1,35.84,1,1,1,111,3,0
C285910,167,1,300.08,1,1,2,112,4,0
C285912,365,1,130.75,1,1,2,112,4,0
C285914,232,1,35.84,1,1,1,111,3,0
C285915,384,1,40.66,1,1,1,111,3,0
C285916,122,1,322.56,1,1,2,112,4,0
C285919,573,1,143.36,1,1,2,112,4,0
C285922,115,1,300.08,1,1,2,112,4,0
C285923,133,1,5401.53,1,1,4,114,6,2
C285924,742,1,1050,1,1,4,114,6,0
C285927,536,1,1016.5,1,1,4,114,6,0
C285929,27,1,2700.72,4,1,4,414,9,0
C285930,706,1,365.94,1,1,2,112,4,0
C285934,15,1,300.08,4,1,2,412,7,0
C285936,245,1,7502,1,1,4,114,6,2
C285937,65,1,7502,2,1,4,214,7,2
C285940,26,1,136.35,4,1,2,412,7,0
C285943,466,1,15004.25,1,1,4,114,6,1
C285950,518,1,2700.72,1,1,4,114,6,0
C285953,540,1,600.17,1,1,3,113,5,0
C285954,287,1,7502,1,1,4,114,6,2
C285955,214,1,4801.28,1,1,4,114,6,2
C285956,240,1,322.56,1,1,2,112,4,0
C285957,296,1,573.44,1,1,3,113,5,0
C285960,543,1,7502,1,1,4,114,6,2
C285964,549,1,896,1,1,3,113,5,0
C285965,509,1,20.92,1,1,1,111,3,0
C285966,289,1,896,1,1,3,113,5,0
C285967,73,1,143.36,2,1,2,212,5,0
C285972,255,1,896,1,1,3,113,5,0
C285973,388,1,293.25,1,1,2,112,4,0
C285976,377,1,2700.72,1,1,4,114,6,0
C285977,388,1,46.92,1,1,1,111,3,0
C285978,159,1,1200.32,1,1,4,114,6,0
C285981,435,1,365.94,1,1,2,112,4,0
C285984,128,1,9602.72,1,1,4,114,6,2
C285989,312,1,573.44,1,1,3,113,5,0
C285990,771,1,293.25,1,1,2,112,4,0
C285992,628,1,15004.25,1,1,4,114,6,1
C285993,519,1,4801.28,1,1,4,114,6,2
C285995,679,1,7502,1,1,4,114,6,2
C285997,626,1,1050,1,1,4,114,6,0
C286006,556,1,2700.72,1,1,4,114,6,0
C286008,169,1,2700.72,1,1,4,114,6,0
C286010,605,1,162.64,1,1,2,112,4,0
C286015,552,1,47.07,1,1,1,111,3,0
C286017,720,1,650.56,1,1,3,113,5,0
C286019,406,1,300.08,1,1,2,112,4,0
C286022,34,1,130.75,3,1,2,312,6,0
C286030,135,1,600.17,1,1,3,113,5,0
C286033,682,1,322.56,1,1,2,112,4,0
C286034,357,1,9602.72,1,1,4,114,6,2
C286037,4,1,1200.32,4,1,4,414,9,0
C286039,731,1,1016.5,1,1,4,114,6,0
C286040,316,1,365.94,1,1,2,112,4,0
C286041,554,1,365.94,1,1,2,112,4,0
C286044,583,1,9602.72,1,1,4,114,6,2
C286048,730,1,2700.72,1,1,4,114,6,0
C286053,233,1,40.66,1,1,1,111,3,0
C286057,290,1,600.17,1,1,3,113,5,0
C286060,83,1,2700.72,2,1,4,214,7,0
C286066,364,1,365.94,1,1,2,112,4,0
C286067,218,1,2700.72,1,1,4,114,6,0
C286068,299,1,365.94,1,1,2,112,4,0
C286072,408,1,5401.53,1,1,4,114,6,2
C286077,366,1,40.66,1,1,1,111,3,0
C286081,770,1,1200.32,1,1,4,114,6,0
C286083,650,1,7502,1,1,4,114,6,2
C286092,162,1,105.57,1,1,2,112,4,0
C286096,370,1,300.08,1,1,2,112,4,0
C286098,574,1,143.36,1,1,2,112,4,0
C286099,11,1,7502,4,1,4,414,9,2
C286100,281,1,15.15,1,1,1,111,3,0
C286102,559,1,20.92,1,1,1,111,3,0
C286104,316,1,322.56,1,1,2,112,4,0
C286107,443,1,7502,1,1,4,114,6,2
C286109,532,1,322.56,1,1,2,112,4,0
C286111,37,1,7502,3,1,4,314,8,2
C286116,210,1,40.66,1,1,1,111,3,0
C286120,37,1,9602.72,3,1,4,314,8,2
C286121,337,1,300.08,1,1,2,112,4,0
C286122,244,1,83.68,1,1,1,111,3,0
C286125,241,1,242.4,1,1,2,112,4,0
C286126,424,1,46.92,1,1,1,111,3,0
C286129,86,1,1200.32,2,1,4,214,7,0
C286131,522,1,4801.28,1,1,4,114,6,2
C286133,444,1,300.08,1,1,2,112,4,0
C286134,783,1,2400.68,1,1,4,114,6,0
C286136,418,1,2700.72,1,1,4,114,6,0
C286137,35,1,896,3,1,3,313,7,0
C286139,451,1,1200.32,1,1,4,114,6,0
C286140,527,1,162.64,1,1,2,112,4,0
C286145,736,1,1050,1,1,4,114,6,0
C286146,255,1,650.56,1,1,3,113,5,0
C286153,463,1,20.92,1,1,1,111,3,0
C286156,751,1,5401.53,1,1,4,114,6,2
C286157,439,1,47.07,1,1,1,111,3,0
C286161,7,1,896,4,1,3,413,8,0
C286162,579,1,1200.32,1,1,4,114,6,0
C286163,245,1,5.23,1,1,1,111,3,0
C286164,238,1,7502,1,1,4,114,6,2
C286165,483,1,7502,1,1,4,114,6,2
C286166,226,1,300.08,1,1,2,112,4,0
C286176,157,1,1200.32,1,1,4,114,6,0
C286179,140,1,1200.32,1,1,4,114,6,0
C286181,543,1,300.08,1,1,2,112,4,0
C286184,769,1,4200,1,1,4,114,6,2
C286188,55,1,47.07,3,1,1,311,5,0
C286191,765,1,15.15,1,1,1,111,3,0
C286195,210,1,40.66,1,1,1,111,3,0
C286198,662,1,136.35,1,1,2,112,4,0
C286199,521,1,5401.53,1,1,4,114,6,2
C286201,272,1,600.17,1,1,3,113,5,0
C286204,727,1,143.36,1,1,2,112,4,0
C286206,768,1,105.57,1,1,2,112,4,0
C286208,749,1,47.07,1,1,1,111,3,0
C286211,37,1,1200.32,3,1,4,314,8,0
C286224,775,1,130.75,1,1,2,112,4,0
C286226,80,1,7502,2,1,4,214,7,2
C286227,68,1,26250,2,1,4,214,7,1
C286235,292,1,1016.5,1,1,4,114,6,0
C286239,153,1,20.92,1,1,1,111,3,0
C286246,196,1,20.92,1,1,1,111,3,0
C286247,789,1,130.75,1,1,2,112,4,0
C286248,279,1,83.68,1,1,1,111,3,0
C286250,782,1,15.15,1,1,1,111,3,0
C286251,381,1,4801.28,1,1,4,114,6,2
C286252,715,1,7502,1,1,4,114,6,2
C286253,125,1,46.92,1,1,1,111,3,0
C286254,13,1,300.08,4,1,2,412,7,0
C286256,322,1,573.44,1,1,3,113,5,0
C286257,491,1,9450,1,1,4,114,6,2
C286258,412,1,2400.68,1,1,4,114,6,0
C286259,294,1,35.84,1,1,1,111,3,0
C286261,519,1,83.68,1,1,1,111,3,0
C286262,544,1,20.92,1,1,1,111,3,0
C286274,77,1,4801.28,2,1,4,214,7,2
C286275,562,1,5401.53,1,1,4,114,6,2
C286278,421,1,300.08,1,1,2,112,4,0
C286282,785,1,896,1,1,3,113,5,0
C286287,632,1,4801.28,1,1,4,114,6,2
C286290,101,1,322.56,1,1,2,112,4,0
C286291,501,1,300.08,1,1,2,112,4,0
C286292,658,1,1200.32,1,1,4,114,6,0
C286293,686,1,650.56,1,1,3,113,5,0
C286295,59,1,4200,3,1,4,314,8,2
C286299,183,1,242.4,1,1,2,112,4,0
C286302,478,1,162.64,1,1,2,112,4,0
C286303,521,1,378.75,1,1,2,112,4,0
C286306,301,1,47.07,1,1,1,111,3,0
C286310,503,1,242.4,1,1,2,112,4,0
C286313,55,1,9602.72,3,1,4,314,8,2
C286317,728,1,1200.32,1,1,4,114,6,0
C286324,699,1,2700.72,1,1,4,114,6,0
C286334,561,1,300.08,1,1,2,112,4,0
C286335,150,1,650.56,1,1,3,113,5,0
C286336,313,1,130.75,1,1,2,112,4,0
C286341,159,1,7502,1,1,4,114,6,2
C286344,560,1,4801.28,1,1,4,114,6,2
C286345,502,1,7502,1,1,4,114,6,2
C286347,670,1,300.08,1,1,2,112,4,0
C286358,567,1,83.68,1,1,1,111,3,0
C286360,203,1,7502,1,1,4,114,6,2
C286363,184,1,300.08,1,1,2,112,4,0
C286371,329,1,47.07,1,1,1,111,3,0
C286374,20,1,40.66,4,1,1,411,6,0
C286376,401,1,2700.72,1,1,4,114,6,0
C286377,335,1,242.4,1,1,2,112,4,0
C286381,241,1,1200.32,1,1,4,114,6,0
C286389,238,1,300.08,1,1,2,112,4,0
C286390,12,1,5.23,4,1,1,411,6,0
C286397,556,1,300.08,1,1,2,112,4,0
C286402,277,1,2700.72,1,1,4,114,6,0
C286403,109,1,650.56,1,1,3,113,5,0
C286404,440,1,9450,1,1,4,114,6,2
C286415,543,1,896,1,1,3,113,5,0
C286416,304,1,40.66,1,1,1,111,3,0
C286419,646,1,4801.28,1,1,4,114,6,2
C286420,741,1,162.64,1,1,2,112,4,0
C286422,685,1,7502,1,1,4,114,6,2
C286428,765,1,1200.32,1,1,4,114,6,0
C286431,405,1,4801.28,1,1,4,114,6,2
C286432,781,1,365.94,1,1,2,112,4,0
C286433,546,1,2700.72,1,1,4,114,6,0
C286435,682,1,47.07,1,1,1,111,3,0
C286439,516,1,7502,1,1,4,114,6,2
C286440,646,1,1050,1,1,4,114,6,0
C286444,187,1,650.56,1,1,3,113,5,0
C286455,369,1,7502,1,1,4,114,6,2
C286456,732,1,16800,1,1,4,114,6,1
C286457,685,1,300.08,1,1,2,112,4,0
C286461,738,1,130.75,1,1,2,112,4,0
C286462,571,1,4801.28,1,1,4,114,6,2
C286466,653,1,300.08,1,1,2,112,4,0
C286474,477,1,378.75,1,1,2,112,4,0
C286477,797,1,7502,1,1,4,114,6,2
C286478,98,1,5.23,1,1,1,111,3,0
C286479,598,1,16800,1,1,4,114,6,1
C286480,116,1,15004.25,1,1,4,114,6,1
C286481,83,1,47.07,2,1,1,211,4,0
C286482,384,1,4801.28,1,1,4,114,6,2
C286483,64,1,5401.53,2,1,4,214,7,2
C286488,314,1,896,1,1,3,113,5,0
C286498,481,1,1016.5,1,1,4,114,6,0
C286499,624,1,1200.32,1,1,4,114,6,0
C286501,76,1,2700.72,2,1,4,214,7,0
C286502,90,1,1050,2,1,4,214,7,0
C286503,232,1,1200.32,1,1,4,114,6,0
C286505,636,1,47.07,1,1,1,111,3,0
C286507,420,1,162.64,1,1,2,112,4,0
C286514,137,1,83.68,1,1,1,111,3,0
C286524,7,1,650.56,4,1,3,413,8,0
C286527,53,1,2700.72,3,1,4,314,8,0
C286528,197,1,322.56,1,1,2,112,4,0
C286530,521,1,162.64,1,1,2,112,4,0
C286536,503,1,5.23,1,1,1,111,3,0
C286540,475,1,650.56,1,1,3,113,5,0
C286542,352,1,83.68,1,1,1,111,3,0
C286546,478,1,5.23,1,1,1,111,3,0
C286556,748,1,187.68,1,1,2,112,4,0
C286561,145,1,40.66,1,1,1,111,3,0
C286563,488,1,5.23,1,1,1,111,3,0
C286564,392,1,11.73,1,1,1,111,3,0
C286569,463,1,896,1,1,3,113,5,0
C286570,457,1,300.08,1,1,2,112,4,0
C286578,772,1,15.15,1,1,1,111,3,0
C286580,148,1,136.35,1,1,2,112,4,0
C286581,107,1,187.68,1,1,2,112,4,0
C286582,481,1,105.57,1,1,2,112,4,0
C286585,158,1,7502,1,1,4,114,6,2
C286586,32,1,2700.72,3,1,4,314,8,0
C286588,475,1,650.56,1,1,3,113,5,0
C286595,368,1,2700.72,1,1,4,114,6,0
C286598,131,1,4801.28,1,1,4,114,6,2
C286601,134,1,4801.28,1,1,4,114,6,2
C286606,118,1,7502,1,1,4,114,6,2
C286607,329,1,47.07,1,1,1,111,3,0
C286610,683,1,4801.28,1,1,4,114,6,2
C286611,339,1,7502,1,1,4,114,6,2
C286618,224,1,5401.53,1,1,4,114,6,2
C286620,238,1,162.64,1,1,2,112,4,0
C286622,711,1,2700.72,1,1,4,114,6,0
C286623,24,1,1016.5,4,1,4,414,9,0
C286625,584,1,15.15,1,1,1,111,3,0
C286629,312,1,60.6,1,1,1,111,3,0
C286638,531,1,2700.72,1,1,4,114,6,0
C286640,690,1,15.15,1,1,1,111,3,0
C286646,655,1,35.84,1,1,1,111,3,0
C286647,592,1,15.15,1,1,1,111,3,0
C286648,172,1,4801.28,1,1,4,114,6,2
C286653,240,1,136.35,1,1,2,112,4,0
C286656,339,1,4801.28,1,1,4,114,6,2
C286658,189,1,365.94,1,1,2,112,4,0
C286659,614,1,5401.53,1,1,4,114,6,2
C286661,201,1,650.56,1,1,3,113,5,0
C286667,253,1,16800,1,1,4,114,6,1
C286669,743,1,650.56,1,1,3,113,5,0
C286670,582,1,5.23,1,1,1,111,3,0
C286673,208,1,47.07,1,1,1,111,3,0
C286674,622,1,896,1,1,3,113,5,0
C286677,98,1,1016.5,1,1,4,114,6,0
C286678,178,1,162.64,1,1,2,112,4,0
C286683,482,1,573.44,1,1,3,113,5,0
C286684,62,1,4801.28,2,1,4,214,7,2
C286685,290,1,4801.28,1,1,4,114,6,2
C286687,782,1,365.94,1,1,2,112,4,0
C286688,80,1,300.08,2,1,2,212,5,0
C286696,110,1,5401.53,1,1,4,114,6,2
C286699,136,1,2700.72,1,1,4,114,6,0
C286700,145,1,5401.53,1,1,4,114,6,2
C286702,46,1,130.75,3,1,2,312,6,0
C286709,436,1,322.56,1,1,2,112,4,0
C286711,697,1,40.66,1,1,1,111,3,0
C286712,662,1,40.66,1,1,1,111,3,0
C286717,244,1,1200.32,1,1,4,114,6,0
C286720,80,1,16800,2,1,4,214,7,1
C286722,541,1,15004.25,1,1,4,114,6,1
C286724,250,1,896,1,1,3,113,5,0
C286727,250,1,162.64,1,1,2,112,4,0
C286729,255,1,15004.25,1,1,4,114,6,1
C286736,475,1,143.36,1,1,2,112,4,0
C286742,685,1,7502,1,1,4,114,6,2
C286743,166,1,1200.32,1,1,4,114,6,0
C286747,113,1,300.08,1,1,2,112,4,0
C286748,555,1,40.66,1,1,1,111,3,0
C286750,302,1,300.08,1,1,2,112,4,0
C286755,122,1,162.64,1,1,2,112,4,0
C286760,470,1,378.75,1,1,2,112,4,0
C286761,498,1,896,1,1,3,113,5,0
C286763,2,1,187.68,4,1,2,412,7,0
C286768,553,1,15004.25,1,1,4,114,6,1
C286775,252,1,60.6,1,1,1,111,3,0
C286779,356,1,1200.32,1,1,4,114,6,0
C286788,142,1,7502,1,1,4,114,6,2
C286789,599,1,600.17,1,1,3,113,5,0
C286793,535,1,5401.53,1,1,4,114,6,2
C286795,221,1,105.57,1,1,2,112,4,0
C286798,513,1,105.57,1,1,2,112,4,0
C286801,392,1,322.56,1,1,2,112,4,0
C286806,736,1,83.68,1,1,1,111,3,0
C286808,14,1,896,4,1,3,413,8,0
C286810,179,1,365.94,1,1,2,112,4,0
C286813,410,1,1050,1,1,4,114,6,0
C286814,616,1,105.57,1,1,2,112,4,0
C286816,202,1,322.56,1,1,2,112,4,0
C286825,396,1,4801.28,1,1,4,114,6,2
C286833,638,1,9450,1,1,4,114,6,2
C286834,409,1,300.08,1,1,2,112,4,0
C286839,501,1,4801.28,1,1,4,114,6,2
C286841,80,1,9602.72,2,1,4,214,7,2
C286844,329,1,2700.72,1,1,4,114,6,0
C286845,346,1,365.94,1,1,2,112,4,0
C286847,349,1,47.07,1,1,1,111,3,0
C286849,436,1,187.68,1,1,2,112,4,0
C286854,672,1,7502,1,1,4,114,6,2
C286855,18,1,136.35,4,1,2,412,7,0
C286856,227,1,5401.53,1,1,4,114,6,2
C286859,376,1,1016.5,1,1,4,114,6,0
C286861,621,1,130.75,1,1,2,112,4,0
C286867,571,1,2700.72,1,1,4,114,6,0
C286868,605,1,40.66,1,1,1,111,3,0
C286872,108,1,162.64,1,1,2,112,4,0
C286874,562,1,5401.53,1,1,4,114,6,2
C286877,600,1,7502,1,1,4,114,6,2
C286879,455,1,143.36,1,1,2,112,4,0
C286882,311,1,15004.25,1,1,4,114,6,1
C286892,528,1,300.08,1,1,2,112,4,0
C286899,67,1,322.56,2,1,2,212,5,0
C286902,677,1,573.44,1,1,3,113,5,0
C286903,793,1,1200.32,1,1,4,114,6,0
C286912,10,1,573.44,4,1,3,413,8,0
C286914,737,1,2700.72,1,1,4,114,6,0
C286918,256,1,9602.72,1,1,4,114,6,2
C286925,237,1,15.15,1,1,1,111,3,0
C286926,35,1,300.08,3,1,2,312,6,0
C286929,164,1,136.35,1,1,2,112,4,0
C286933,356,1,15.15,1,1,1,111,3,0
C286937,249,1,9602.72,1,1,4,114,6,2
C286938,146,1,242.4,1,1,2,112,4,0
C286943,328,1,2400.68,1,1,4,114,6,0
C286946,404,1,11.73,1,1,1,111,3,0
C286948,162,1,573.44,1,1,3,113,5,0
C286952,312,1,15.15,1,1,1,111,3,0
C286954,235,1,300.08,1,1,2,112,4,0
C286955,500,1,300.08,1,1,2,112,4,0
C286957,314,1,20.92,1,1,1,111,3,0
C286960,116,1,4801.28,1,1,4,114,6,2
C286962,335,1,5401.53,1,1,4,114,6,2
C286964,571,1,4801.28,1,1,4,114,6,2
C286968,366,1,7502,1,1,4,114,6,2
C286976,163,1,15.15,1,1,1,111,3,0
C286984,231,1,2700.72,1,1,4,114,6,0
C286989,294,1,300.08,1,1,2,112,4,0
C286990,500,1,300.08,1,1,2,112,4,0
C286992,733,1,573.44,1,1,3,113,5,0
C286993,528,1,1200.32,1,1,4,114,6,0
C286996,77,1,365.94,2,1,2,212,5,0
C286998,470,1,300.08,1,1,2,112,4,0
C287003,523,1,1200.32,1,1,4,114,6,0
C287007,706,1,573.44,1,1,3,113,5,0
C287010,379,1,573.44,1,1,3,113,5,0
C287012,276,1,600.17,1,1,3,113,5,0
C287017,353,1,40.66,1,1,1,111,3,0
C287021,616,1,7502,1,1,4,114,6,2
C287022,429,1,4200,1,1,4,114,6,2
C287026,373,1,9450,1,1,4,114,6,2
C287027,712,1,300.08,1,1,2,112,4,0
C287029,715,1,11.73,1,1,1,111,3,0
C287034,9,1,7502,4,1,4,414,9,2
C287040,241,1,2700.72,1,1,4,114,6,0
C287052,274,1,7502,1,1,4,114,6,2
C287053,173,1,20.92,1,1,1,111,3,0
C287056,771,1,35.84,1,1,1,111,3,0
C287057,696,1,47.07,1,1,1,111,3,0
C287060,460,1,293.25,1,1,2,112,4,0
C287068,637,1,1016.5,1,1,4,114,6,0
C287070,782,1,40.66,1,1,1,111,3,0
C287075,769,1,1016.5,1,1,4,114,6,0
C287077,530,1,1200.32,1,1,4,114,6,0
